address,first_seen_block,name,symbol,decimals,total_supply,is_erc721,is_erc1155,detected_type,last_updated_unix,first_seen_txhash,interface_conflict,has_url,found_in,extracted_urls,token_id,token_uri,meta_name,meta_description,meta_image,error
0x93a35aebcedb2987953594775e3e7182da62ffad,95779372,Looge Leader NFT,Looge Leader NFT,,39,1.0,0.0,ERC721,1779246265,0x54c9dc85a26e94318e35b3beec2eb5c1e6bb9d8a3eea08c56f963715bb3dc3c1,False,False,,,1,ipfs://bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1,,,,[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1.json
0x36e7fa435b0979adc9efd41064d545ea19a82979,95747058,PeaqOS Machine NFT,PMN,,,1.0,0.0,ERC721,1779225624,0xcfb1734730b541a6e2a85840a1cffe496af871ca9097aa3bab2fdb09d3450909,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xfc9b85ec1de9f7987008a7c12565c644bdf721fd,95741664,NEXIO RWA,NRWA,,244755,0.0,1.0,ERC1155,1779221797,0x9153e934d5c0dc78017fdd97ae40932874daf1f02a67398d239bd847527e8774,False,False,,,1,https://api.nexiorwa.com/nftJson/0xFC9b85eC1De9F7987008a7c12565C644bdF721fd/1,,,,"[http] Network Error: HTTPSConnectionPool(host='api.nexiorwa.com', port=443): Max retries exceeded with url: /nftJson/0xFC9b85eC1De9F7987008a7c12565C644bdF721fd/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.nexiorwa.com', port=443): Failed to resolve 'api.nexiorwa.com' ([Errno -2] Name or service not known)""))"
0xb397fe16be79b082f17f1cd96e6489df19e07bcd,95732548,LIKWIDPairPositionManager,LPPM,,,1.0,0.0,ERC721,1779216205,0x2582f26ec2ee6ec7a61512cf5005a491f0f0da6ce3f8ddfade9836d227f8524f,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x77425d3aaa65f2e6d24a40bc011231bf266e4211,95724146,Csg sigma,Csg sigma,,722,1.0,0.0,ERC721,1779210628,0x19e6e65d3492ae9367dbdba8be48a8e3036e467b2c0602f78d5c6089a254ea3f,False,False,,,1,https://metadata.changeswap.io/nft/CsgSigma/profiles/1,,,,"[http] Network Error: HTTPSConnectionPool(host='metadata.changeswap.io', port=443): Max retries exceeded with url: /nft/CsgSigma/profiles/1 (Caused by NameResolutionError(""HTTPSConnection(host='metadata.changeswap.io', port=443): Failed to resolve 'metadata.changeswap.io' ([Errno -2] Name or service not known)""))"
0xc422afc326a93c4c7a00f3c257d84019ea88ebf5,95714851,Binance NFT Mystery Box-Melos,BMBMELOS,,1133,1.0,0.0,ERC721,1779205277,0xe72b5df876cbddb2514afdddc0a9eb27b68ad146ba028c3b156dfe62fa0f8c7b,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/BMBMELOS/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMELOS/1
0x9ecc15a776f7490bb9a5960b26d66175e21219ef,95709887,KOI Early Supporter NFT,KOIEarlySupporterNFT,,20583,1.0,0.0,ERC721,1779202495,0x0c0f07d460c15e97f14af8e9c132e923caadcbc6f65d5b3e962a7e16ffcd8043,False,False,,,1,http://metadata.fishnft.xyz/koi/nft/KOIEarlySupporterNFT/1,,,,"[http] Network Error: HTTPConnectionPool(host='metadata.fishnft.xyz', port=80): Max retries exceeded with url: /koi/nft/KOIEarlySupporterNFT/1 (Caused by ConnectTimeoutError(<HTTPConnection(host='metadata.fishnft.xyz', port=80) at 0x7f3256bd68b0>, 'Connection to metadata.fishnft.xyz timed out. (connect timeout=8)'))"
0x5f794b39110671388a89f44dc726161c440f75b0,95705706,SPFMaskedBanditNFT,SPFNFT,,205,1.0,0.0,ERC721,1779200308,0x9563606d836a2fb16785fec612ec7d65a65a3f3e410391a59f7636dcfb947b7e,False,False,,,1,https://nft.spfmeta.cc/api/api/nft/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://nft.spfmeta.cc/api/api/nft/1
0x226283552db9ea92e4f895e771516adddc122777,95699931,MoreMoneyNFT,MMYNFT,,,1.0,0.0,ERC721,1779197245,0x0e7d41334b988d35f1becbff76a757b6462d7fbe11e0d4d373d1b745698ccd2c,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x74fc5c6049c37fdc5e015c85b7ebd48ec2574f29,95691835,AI Agent Mining Device,AAMD,,,1.0,0.0,ERC721,1779192952,0x2c17e976b6d73ccdda16858a239dde6981d03d91c18d70e8d5f53832bf4b8609,False,False,,,1,2026-04-02 20:09:28,,,,Invalid URI: unsupported scheme in '2026-04-02 20:09:28'
0xb9d86dc9525d2e9975c533a3f788115d6fdaa5b2,95666087,MyNFT,MNFT,,1,1.0,0.0,ERC721,1779180041,0x08756ec14e7e966f6e3438899a414f35e76a05ae6b40fcf6600baa6fdb4c2273,False,False,,,0,https://example.com/api/token/https://example.com/api/token/,,,,[http] Invalid URI: skipped host 'example.com'
0xd804a4723a425ade51514bb6951f17e8f443c418,95665677,Flap Stone,FLAPSTONE,0.0,0,1.0,0.0,ERC721,1779179791,0x8698797b39542c54bbbe72b6a96fc19478642e6d967aec4f62fef9675d2cc80a,False,False,,,1,ipfs://flapstone/5/1.json,,,,[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/flapstone/5/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/flapstone/5/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/flapstone/5/1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/flapstone/5/1.json
0x64a052d6a979efa5fb75a8e8d22f6048fa94623d,95651842,Trust Wallet,TLT,,,1.0,0.0,ERC721,1779172740,0x28dd4ca332c20ed4e7d002a1256e9f098ef06d3717d04e5d075508ef039a79ca,False,False,,,1,"data:application/json,{""name"":""Trust Wallet"","",""description"":"""",""image"":""ipfs://bafybeiae3vnbxikolkrwkvedyjfryxkn2bzpxdo7gjkky352nkqmba2tsy"",""external_url"":"""",""attributes"":[{""trait_type"":""type"",""value"":""trust""},{""trait_type"":""swap"",""value"":""trust""}]}",,,,"On-Chain Parse Error: <string>:1 Unexpected ""d"" at column 27"
0xa200000d1c707bf1c0d4bc7e28f2e2a2481ac9f3,95624483,FamilySongs,FSN,,,1.0,0.0,ERC721,1779161413,0x8f9dbf147869442d8049758dd9b2db339ecad63cd08061a359e733bc4db411cf,False,False,,,1,ipfs://CID_CHARANGOS_RECUERDOS,,,,[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/CID_CHARANGOS_RECUERDOS | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/CID_CHARANGOS_RECUERDOS.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/CID_CHARANGOS_RECUERDOS | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/CID_CHARANGOS_RECUERDOS.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/CID_CHARANGOS_RECUERDOS | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/CID_CHARANGOS_RECUERDOS.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/CID_CHARANGOS_RECUERDOS | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/CID_CHARANGOS_RECUERDOS.json
0xac5a4ac12302bed2e2bd2fca5c987476a3735402,95605819,Gemint Collectibles,GEMINT,,912,1.0,0.0,ERC721,1779154169,0xabb1a7b583d1745d7aed44975ca3f29b4abc762a35dfc6605f386828dc3ed4c6,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xe45f37e0115fa5463d6f34482fec80e2b6121273,95594474,ceshi,ceshi,,2,1.0,0.0,ERC721,1779149337,0xac7bcde7ec4c3fdf6391b9017436175074aca63db703cbcc8740eff237f0c768,False,False,,,1,http://beiyong.lightmark.love/logo.png1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://beiyong.lightmark.love/logo.png1
0x0660df08481631fcc678b84cf5f8e3f88bf381fa,95589362,BigRich Node,BNODE,,,1.0,0.0,ERC721,1779146616,0x4bbdc4fae6b1ab1fe20b84b23481da0463f50a21041efbf31a47d39c5c9d54ae,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xb3a4f86e0bdb6fcbd141825af0016e9e39d2a04b,95583950,LFC Soul ID,LSID,,,1.0,0.0,ERC721,1779143536,0x86f8b93b49a1d8d7cc128da917291408b3361387d875655234a41f158a3d9cae,False,False,,,1,https://ghostos.top/lfc/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://ghostos.top/lfc/1
0xc09999c3033adc54d89d633df679456247b21b79,95566398,PETNFT,PETNFT,,98,1.0,0.0,ERC721,1779133219,0xafb4b07dd965d95a9ceb427d1554519a59de4362ac16c938e8b879ecf4272354,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xeae4df90e66de31c369c46b63630b65f42e18665,95563291,LFC Soul ID,LSID,,,1.0,0.0,ERC721,1779131444,0x7ecb68dd0624d03ed014d5bbaac84654d2d416e1650940d89c6a64cd46ac1bbc,False,False,,,1,https://ghostos.top/lfc/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://ghostos.top/lfc/1
0x4dd124bec3b8c71ff49fda1d5a85ea8e2bfb7674,95549083,PERFECT WHALE NFT,PERFECT WHALE,,,1.0,0.0,ERC721,1779122712,0x48be3354f9df4468aad843d5dd451d75e7534d774688116756a15a24d83d749f,False,False,,,1,https://meta.test.io/1.json,,,,[http] Network Error: 404 Client Error: Not Found for url: https://meta.test.io/1.json
0xe5d70e26c009ca0e1bcf2ed402305006a9ff5b5f,95534036,Node,Node,,1110,1.0,0.0,ERC721,1779113584,0xe79579bb34f2fa42c7a050cff7cb19f4613fa0bc8c8951170a96dade6ef8d410,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xecf9359d9fb32b0184602f41b264a49425dfa982,95526557,Advent Epoch Character,AECHAR,,,1.0,0.0,ERC721,1779109181,0xea032ab1cda8c46658968d1ea4b48d720568951fd4afe91908fcd82ca8b0b4d1,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x7f054dc36efd529efd5374c60b65d72f78b43bc2,95522310,PXP NFT,pNFT,,,0.0,1.0,ERC1155,1779106681,0xfcec5739736c419a9d3c737934e535acb0e83537b4c21bd0670db59b98075328,False,False,,,1,ipfs://1,,,,[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/1 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/1 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/1.json
0x7404106221664c2a4d834f197df1745ad4d0b5ab,95516492,zkCodex NFT,ZKCODEX,,,1.0,0.0,ERC721,1779103369,0xfdbb040a6a0648c4ddbef84ec8fb16698e2a6237a41d2c9cee0ab1f4f0a9cdcd,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x682257d2cfd81458cdd6e6b218751912c7dc5b8c,95516362,BigRich Node,BNODE,,,1.0,0.0,ERC721,1779103296,0x68cb1197b64a925b8c22444341dda4702b10993105c4b351d51751d401338676,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xf29424b2723f0594df3e1cf4b64321cb2a5a4943,95512593,Advent Epoch Character,AECHAR,,,1.0,0.0,ERC721,1779101194,0x0f007fd3067631b73e810bb8225fa43cc684b283536da696da1238d5405b2348,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x32eee069865714dbce0166711df0ed5c15a08c8e,95480411,STK-IP WL,STK-IP WL,,,1.0,0.0,ERC721,1779084386,0x6fd487855b6ee1c1511275dc98e24118bd2b49ce87d34035de050f2496b1a4f7,False,False,,,1,https://ghlenvxgqyjytgfpzuuh.supabase.co/storage/v1/object/public/trump//stkvip.json,,,,"[http] Network Error: HTTPSConnectionPool(host='ghlenvxgqyjytgfpzuuh.supabase.co', port=443): Max retries exceeded with url: /storage/v1/object/public/trump//stkvip.json (Caused by NameResolutionError(""HTTPSConnection(host='ghlenvxgqyjytgfpzuuh.supabase.co', port=443): Failed to resolve 'ghlenvxgqyjytgfpzuuh.supabase.co' ([Errno -2] Name or service not known)""))"
0x254fc62155e469bac74a0fec2291658213177ce0,95464831,RADRS Node,RDRNODE,,602,1.0,0.0,ERC721,1779074327,0xf6c969704fe7e8f2082c907ab9c1f287d353b282f7abd378ae7d636dff6ba64e,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xb6658bce27b5864dbed099ae591c804db5dcf203,95449752,MoreMoneyNFT,MMYNFT,,,1.0,0.0,ERC721,1779067238,0x2157fb660ce598878c50fdacbf80ca9c2d2b5381f83f5f22df567e7d6b4b4d53,False,False,,,1,http://localhost/projects/moremoney/1777505034.json,,,,[http] Invalid URI: skipped host 'localhost'
0x8442a879cdee2472610c8d75b4dda3194f5f847a,95419494,Binance NFT Mystery Box-StarryNift,BMBSTARRYNIFT,,5084,1.0,0.0,ERC721,1779053974,0xbc899fc9f3c56f99eeb0e8c79299e6d77a19f170bf78c8fa66a46f4b98632e2f,False,False,,,1,https://public.nftstatic.com/static/nft/BSC/BMBSTARRYNIFT/1,,,,[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBSTARRYNIFT/1
0x491f7eb97aa0578b168e1ca0e9dad3b65030c1e2,95392095,XXX,YYY,,5,1.0,0.0,ERC721,1779039980,0x72684e12e8238e525f6501adc3a8de3c534212a955baf2b3c50e115643d3a9d6,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x738856b50587ee9ad5ad23bc1aa7ec37cb458f36,95392092,GT:USDT/AMZNon@30APR2026,GT:USDT/AMZNon@30APR2026,,0,1.0,0.0,ERC721,1779039981,0x9807f07ee1baf357338587bce1ca726e48cbfa9094162fda28d05253162ed777,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xe5cd0b77713ec014ab312b682d0b43cb65939dc8,95373076,Super Node NFT,Super Node NFT,,2,1.0,0.0,ERC721,1779028782,0x94a35769b866b3590333e613b127cb592a83631683a5fd693f03d7cf9c0d4b92,False,False,,,1,1.json,,,,Invalid URI: unsupported scheme in '1.json'
0x7c4590f72d1e154fc60c2b62e5d52e43d760f8be,95348399,RansVerse Home,RANSHOME,,,1.0,0.0,ERC721,1779013677,0x6d7db8bdda6ef97f604eb51729e8b8f22f74652d41e1bb1fbd1afe5aa995e4c7,False,False,,,1,https://metadata.vcgamers.com/nft/0x7c4590f72d1e154fc60c2b62e5d52e43d760f8be/1,,,,"[http] Network Error: HTTPSConnectionPool(host='metadata.vcgamers.com', port=443): Max retries exceeded with url: /nft/0x7c4590f72d1e154fc60c2b62e5d52e43d760f8be/1 (Caused by NameResolutionError(""HTTPSConnection(host='metadata.vcgamers.com', port=443): Failed to resolve 'metadata.vcgamers.com' ([Errno -5] No address associated with hostname)""))"
0x00ad97eb3c9e63f313d4dd64a8a3452aaa7faf33,95346875,幣安人生,幣安人生,,9,1.0,0.0,ERC721,1779012709,0xf53895429ee83073ce6a0ebe99f14724364241afd44b6bcfe46dc1b91e850d7b,False,False,,,,ipfs://bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi,,,,"[ipfs_gateway] Server returned HTML instead of JSON (from http://127.0.0.1:8080/ipfs/bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi/): '<!DOCTYPE html>  <html lang=""en""> <head>   <meta charset=""utf-8"" />   <meta name=""description"" content=""A directory of content-addressed files hosted on IPFS."">   <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">   <link rel=""shortcut icon"" href=""data:image/x-icon;base64,AAABAAE' | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi.json | [ipfs_gateway] Server returned HTML instead of JSON (from https://ipfs.io/ipfs/bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi/): '<!DOCTYPE html>  <html lang=""en""> <head>   <meta charset=""utf-8"" />   <meta name=""description"" content=""A directory of content-addressed files hosted on IPFS."">   <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">   <link rel=""shortcut icon"" href=""data:image/x-icon;base64,AAABAAE' | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi.json | [ipfs_gateway] Server returned HTML instead of JSON (from https://bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi.ipfs.dweb.link/): '<!DOCTYPE html>  <html lang=""en""> <head>   <meta charset=""utf-8"" />   <meta name=""description"" content=""A directory of content-addressed files hosted on IPFS."">   <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">   <link rel=""shortcut icon"" href=""data:image/x-icon;base64,AAABAAE' | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihaet4iwdnvmlwuno42whkcibq2vb7psbiu3hupcldjcyzs3vuphi.json"
0xcd0659c67b981e9433a2eb2c60abf32231184780,95345170,冬藏,冬藏,,39,1.0,0.0,ERC721,1779011741,0xdc84aafc44e52dc1569cb40faefc1747c790535b92a6a9437dbd2b25890ac378,False,False,,,1,"data:application/json;base64,eyJuYW1lIjogIuWGrOiXjyIsImRlc2NyaXB0aW9uIjoi57uP5Y6G5LqG5biM5pyb77yM5Yqq5Yqb77yM5pS26I6377yB5pil5aSp56eN5LiL5biM5pyb77yM5aSP5aSp5Z2a5oyB5Yqq5Yqb55qE5LuY5Ye677yM56eL5aSp57Sv57Sv5p6c5a6e55qE5pS26I6377yB5Yiw5LqG5Yas5a2j77yM5oiR5Lus5bqU6K+l5oWi5oWi55qE6K6p6Ieq5bex5oqK5Liw5pS255qE5p6c5a6e5YKo5a2Y5aW977yM6K6p5oiR5Lus5Zyo6ZyA6KaB55qE5pe25YCZ77yM6ZqP5omL5Y+v5b6X77yB5Y6a5b636L2954mp77yM5Lqr5Y+X55Sf5rS777yB5Lq655Sf5LiN6L+H77yM5Yqf5oiQ5ZCN5bCx77yM6KGj6ZSm6L+Y5Lmh77yM6L+c56a75bCY5Zqj77yM5Lqr5Y+X55Sf5rS777yB6K6p6Ieq5bex5YGl5bq377yM5b+r5LmQ77yM55Sf5rS777yM5LqL5Lia77yB6L+Z5omN5piv5q2j56Gu55qE6aG65bqP77yBIiwiaW1hZ2UiOiAiPCFET0NUWVBFIGh0bWw+CjxodG1sIGxhbmc9ImVuIj4KPGhlYWQ+CjxtZXRhIGNoYXJzZXQ9InV0Zi04Ij4KPHRpdGxlPkVycm9yPC90aXRsZT4KPC9oZWFkPgo8Ym9keT4KPHByZT5UeXBlRXJyb3I6IFJpZ2h0LWhhbmQgc2lkZSBvZiAmIzM5O2luc3RhbmNlb2YmIzM5OyBpcyBub3QgYW4gb2JqZWN0PGJyPiAmbmJzcDsgJm5ic3A7YXQgL3d3dy93d3dyb290L3V1cHAvc3JjL0xpZ2h0aG91c2UuanM6MTY2OjExPGJyPiAmbmJzcDsgJm5ic3A7YXQgTGF5ZXIuaGFuZGxlX2Vycm9yICgvd3d3L3d3d3Jvb3QvdXVwcC9ub2RlX21vZHVsZXMvZXhwcmVzcy9saWIvcm91dGVyL2xheWVyLmpzOjcxOjUpPGJyPiAmbmJzcDsgJm5ic3A7YXQgdHJpbV9wcmVmaXggKC93d3cvd3d3cm9vdC91dXBwL25vZGVfbW9kdWxlcy9leHByZXNzL2xpYi9yb3V0ZXIvaW5kZXguanM6MzI2OjEzKTxicj4gJm5ic3A7ICZuYnNwO2F0IC93d3cvd3d3cm9vdC91dXBwL25vZGVfbW9kdWxlcy9leHByZXNzL2xpYi9yb3V0ZXIvaW5kZXguanM6Mjg2Ojk8YnI+ICZuYnNwOyAmbmJzcDthdCBGdW5jdGlvbi5wcm9jZXNzX3BhcmFtcyAoL3d3dy93d3dyb290L3V1cHAvbm9kZV9tb2R1bGVzL2V4cHJlc3MvbGliL3JvdXRlci9pbmRleC5qczozNDY6MTIpPGJyPiAmbmJzcDsgJm5ic3A7YXQgbmV4dCAoL3d3dy93d3dyb290L3V1cHAvbm9kZV9tb2R1bGVzL2V4cHJlc3MvbGliL3JvdXRlci9pbmRleC5qczoyODA6MTApPGJyPiAmbmJzcDsgJm5ic3A7YXQgbmV4dCAoL3d3dy93d3dyb290L3V1cHAvbm9kZV9tb2R1bGVzL2V4cHJlc3MvbGliL3JvdXRlci9yb3V0ZS5qczoxNDE6MTQpPGJyPiAmbmJzcDsgJm5ic3A7YXQgTGF5ZXIuaGFuZGxlX2Vycm9yICgvd3d3L3d3d3Jvb3QvdXVwcC9ub2RlX21vZHVsZXMvZXhwcmVzcy9saWIvcm91dGVyL2xheWVyLmpzOjY3OjEyKTxicj4gJm5ic3A7ICZuYnNwO2F0IG5leHQgKC93d3cvd3d3cm9vdC91dXBwL25vZGVfbW9kdWxlcy9leHByZXNzL2xpYi9yb3V0ZXIvcm91dGUuanM6MTQ3OjEzKTxicj4gJm5ic3A7ICZuYnNwO2F0IC93d3cvd3d3cm9vdC91dXBwL25vZGVfbW9kdWxlcy9tdWx0ZXIvbGliL21ha2UtbWlkZGxld2FyZS5qczo1MzozNzwvcHJlPgo8L2JvZHk+CjwvaHRtbD4KIn0=",,,,"On-Chain Parse Error: <string>:1 Unexpected ""e"" at column 209"
0x862df1423b108b0a8da0423ff27680a3944298b1,95304963,GT:QQQon/USDT@08MAY2026-580P,GT:QQQon/USDT@08MAY2026-580P,,1,1.0,0.0,ERC721,1778986174,0x91e2a8f58d8067c96f8f2ddabf6125cbd906bc268f6b41de43130346beab854b,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x34041516fca8a6dbef4d3cd61338477aa05bae9f,95300604,,,,,,,ERC1155,1778983501,0x6353b041d8fef4abab443bf647e0906d93fa77fbb873fc006cb252aafba14470,False,False,,,1,ipfs://shadow-v2-not-final/1.json,,,,[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/shadow-v2-not-final/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/shadow-v2-not-final/1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/shadow-v2-not-final/1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/shadow-v2-not-final/1.json
0x788fb1a0ee03436e0c24031892a02901346c60ac,95288338,BlindBox,BOX,,,1.0,0.0,ERC721,1778975825,0xc31fbf0540ae4f02b45f78ed999e31eebdf4c91eb11fde606ee34cb5eeb1a81c,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xa6a682c7264ba3c9dbbbbdfdc85c8c9d6437bf11,95287443,,,,,0.0,1.0,ERC1155,1778975365,0x1d144db241200aeca69933042dbf8467c03389967240ee899b2ef8d70345af2a,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0x41cb40cb3cef1fb8b774603ce93e44551c4e0050,95284622,Advent Epoch Character,AECHAR,,,1.0,0.0,ERC721,1778973499,0x8e477b48f135bb5a965da88693b14c6726a4b5dc966ae34142a7cfc4f997716f,False,False,,,,,,,,"No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: 0x', '0x')"
0xe547b1801863dd78bd0fd8da0c20d2eb3d447c2a,95274615,MDF,MDFNFT,,25626,1.0,0.0,ERC721,1778967442,0x93a41794f521af5fbea21e81b8254a05a75c38b6e3a390f11396968516192ad4,False,False,,,1,https://dreamfinance.s3.ap-northeast-1.amazonaws.com/mdf/metadatas/0,,,,[http] Network Error: 404 Client Error: Not Found for url: https://dreamfinance.s3.ap-northeast-1.amazonaws.com/mdf/metadatas/0
