address,first_seen_block,name,symbol,decimals,total_supply,is_erc721,is_erc1155,detected_type,last_updated_unix,first_seen_txhash,interface_conflict,has_url,found_in,extracted_urls,token_uri,meta_name,meta_description,meta_image,error
0x318ee91780a303fe6479b1e5bdd61dc65b8df9ef,94962176,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778799876,0x1f623072ca5cddb9fbc8b7b2fdb436e0c0987f97ee1afaa7f8021b2e099b8f19,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x6cc563889b61d95e37ceb4d46e0262f7cb25f3f4,94958921,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778798108,0xdbe67f85c1abfffa8bbd0d2877ab752eade2566a4ad62bea841a4935ae514aa2,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x116527c8241dc6a2efadc3bd36b5654d5cf4229b,94955664,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778796291,0xa9d47ca44890426c9e8ecea9a5e4ad89aca7182da4723c8d67a0118e17ffd166,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x7eb00a11e26a27d6dafd50965c392dbe8672056f,94952531,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778794511,0xe2e0e54c62ac8b26632c9b74935807895634fc62af4dc21b6a0db2da89845807,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x6fd2114d4905f519867adc9c17236fcac53b0aee,94950201,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778792934,0xdb5a347d5b22faf980edf907162d04af2811031a18d33aaa3f01983094b63303,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xa318d9a2d6900a652fd0c9fea8c57a29b2a63709,94947636,Defina Card,DEFINACARD,,92083,1.0,0.0,ERC721,1778791484,0x727ac00c254cc090b79ee9d9cf7bf0a65abf300c1df6dc01253c6069b49be16c,False,False,,,https://hero-api.defina.finance/cards/1001,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='hero-api.defina.finance', port=443): Max retries exceeded with url: /cards/1001 (Caused by Nam)"
0x64e888b2d8870f7e4ea0111eb2ccc9a94eb7349a,94947480,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778791414,0xe0411a96ab6e426e3d3292b4a87cc9a8b31ffee12d34ad42400ad0e764175883,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xd03dcefb39bc0b39332a39d5637f5397e52e7446,94944225,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778789397,0xb3d61a271c16778dc0c56f2506f37d10ba1732bee164e9501bd21d1d1765020b,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xc09b8cfc0b145def20855792cc33d0eb2d0ef7f2,94941630,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778787640,0xa295353fde2e8b129bb33c4e1caf648059c52906f64c7b80423573c28e671297,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x6f123f2187c3e51f02fd90df45024048c64dfbae,94939170,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778786008,0xec5fb433ffe06b797e14be3f362494eabcab96d8598be860737ae496191b65d5,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x59f3de7b3d4e297f66211d4e4ea87ad300eb2f60,94935104,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778783557,0x20d2d75ca3e980a35b7963badc67e3b1295d0d4a2fba8fa5c50e690e49f25228,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xc7bb1f907292cd78c4509da66b995c8a1e782fff,94932911,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778782303,0xeed186099eb4853890c009e0695e169060b78e105616fa82207ba08027195005,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x2ce5410472a77884496be01aebd77189a057c39f,94932863,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778782243,0xeebaa1f96dcaac27248e295a27538ce41251d1dea6e00675e528e4e1e1f8ba6d,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x1e0229151da4432c2948a868757c5685bde37f18,94931046,element-drop-skill-4,eds4,,1,1.0,0.0,ERC721,1778781173,0x1557970df96797821d8493aedcb8c5366766fac354f33ce72d9533df0d2b6476,False,False,,,ipfs://QmW7aJhM9kdFNBpzbHkENML92hcSpJ6PNUZjW5SHZmYLU3/meta.json,,,,True Negative: Skipped host (127.0.0.1)
0x4e7bc91cc7e0f8a20fd0a4b4916e696b6d7d0f2d,94930790,DINGDONG,DINGDONG,,2,1.0,0.0,ERC721,1778781051,0xdffb556b380855da7c46e942f338574a7f2be6d512011252efb94e462ffc3d90,False,False,,,https://api.dingdong.game/nft/metadata/1,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='api.dingdong.game', port=443): Max retries exceeded with url: /nft/metadata/1 (Caused by NameR)"
0xe968a02d5108d9bc0af1b8b10b3153f2c1f10581,94928514,DINGDONG,DINGDONG,,6,1.0,0.0,ERC721,1778779746,0x72f1ce5b56c4466aace2549dc6b466da5abcc64945c57cd783ef8f51046117f6,False,False,,,https://api.dingdong.game/nft/metadata/1,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='api.dingdong.game', port=443): Max retries exceeded with url: /nft/metadata/1 (Caused by NameR)"
0xcce3bc145c1c167b9addbf1967b3ae6b4ab09219,94923235,DINGDONG,DINGDONG,,9,1.0,0.0,ERC721,1778776502,0x2688111c8768af4d3dc2e0abe67f9f983ebbf1cb176d20d61ac22a83d297c889,False,False,,,https://api.dingdong.game/nft/metadata/1,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='api.dingdong.game', port=443): Max retries exceeded with url: /nft/metadata/1 (Caused by NameR)"
0x11d47f92ae2cd2a47d4b5ca93418702f2d69a0f3,94922483,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778776062,0xd1cabd5c9137c61523a2c46c5b7af79beae0ea506f075808053252fd35b93d94,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xa3372d0d2949c414259c25f874a09a36678fefff,94921532,DINGDONG,DINGDONG,,1,1.0,0.0,ERC721,1778775565,0x7c02c2b45959afd8ef51e0f004a70a479c3d8ef323be0699d4db5b48c058d4e7,False,False,,,https://api.dingdong.game/nft/metadata/1,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='api.dingdong.game', port=443): Max retries exceeded with url: /nft/metadata/1 (Caused by NameR)"
0x66021fb0644c2b0cb56d22e4fc8d2ced4a545b56,94920023,DINGDONG,DINGDONG,,1,1.0,0.0,ERC721,1778774741,0x3085b2d86838a5ad3428eb4c869c1c7ee46e5327b5fce17cff30dbabeec6a4f0,False,False,,,https://api.dingdong.game/nft/metadata/1,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='api.dingdong.game', port=443): Max retries exceeded with url: /nft/metadata/1 (Caused by NameR)"
0xa3523b2a25d469be8d20d7a920c0ce393310199d,94918851,DINGDONG,DINGDONG,,1,1.0,0.0,ERC721,1778774087,0x7188c4dd0be0f75fc35801b413cda56bf09aa47d72d48ed6911218e00564edc7,False,False,,,https://api.dingdong.game/nft/metadata/1,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='api.dingdong.game', port=443): Max retries exceeded with url: /nft/metadata/1 (Caused by NameR)"
0xdde52e15db695da134aef18455e52c39c138db47,94917227,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778773254,0x57e93f72705af61f78f284adb54c7c4ea1a8de5d3274e776c0e3a9814ed4f0a8,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x39d553ecad3db9f327c22309daaa49353e0d6087,94912494,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778769840,0x4413ad08fa1e3df017263d401637a241f1b7058d804a9d9f672903d6b814ed11,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xabf2aa956e1e0093dde76a19a52ef17be4d2bf6f,94908878,Sounds-of-Blackmonster,SoB,,,1.0,0.0,ERC721,1778767821,0xd9ecc23cfc6a2449aa58f0a9ae61318d6b12f91bf00ff600c32f9dac812f1034,False,False,,,ipfs://ipfs/QmZLBkKr8o4RM5Skhy8mUkNh8HgmxSzV1kagJapz9Umrpy/metadata.json,,,,True Negative: Skipped host (127.0.0.1)
0xfe73812eb4acf639cb197684ead0c00be2810830,94908774,Sounds-of-Blackmonster,SoB,,,1.0,0.0,ERC721,1778767752,0xeb50767f1c47945cf9448ae20064e72c9312234d21b6814d207de71025b55dd2,False,False,,,ipfs://ipfs/Qmf4QkawjeVzehbB67GxuiGHzLBKPR1nS2pHXsnkrKNXrW/metadata.json,,,,True Negative: Skipped host (127.0.0.1)
0x6012e8a299afb881bad07ea065e95790b572fb26,94907771,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778767242,0xce059e28007bed4e9f23ff56d1a46964ff55161910a1de9a03bbcb4328fffea8,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x94f9491f09beb8913cca6cd0d3cf4abec5bf46f5,94903305,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778764816,0xed01a4c5baf920b0679d41ae45a974675bbfef034f5bb522149615341b1cb9bd,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x579f33af285ae656302dc55cc0558222cf6b116d,94898714,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778762245,0x4a87dc740a33427ca8ca2299e6ec436a74d3577ba37d45ef6e9caf32d95a9200,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x6498a36d385c60dabae11796a278b809ab9f966e,94893985,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778759663,0x6b951b21df8bb1f310b0c7f3ce5eeb914f04ad8a2ccff1cc167e909635092357,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xa9395c743b6653b28c8e36ad9bb0cab107e3d487,94892724,FamilySongs,FSN,,,1.0,0.0,ERC721,1778758722,0x20b2629b51b6538cdff1afa725c2d0b18c08e915b501db200025e57272c03dd4,False,False,,,ipfs://CID_CHARANGOS_RECUERDOS,,,,True Negative: Skipped host (127.0.0.1)
0xab9007051be0638a14b158bfb437f84c046af94c,94888587,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778756172,0xbff8491f3fd5097be7434f59a6dbcc9613420e376809769cc50a4d183509963c,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x8ac75e3a62a726a48fc0c70bfba3a6a265b31cd2,94882661,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778753215,0xba0a495eb41ed97ceb2629464ccc721575bc5dac91be61592ec35710ac9e9bcd,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x5d11b0bab8981d450d059900c7b70fc5d83ff28e,94876054,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778750077,0x7e95cb5ee08e7522502d28f7aad672400aefa7cb493694fb0f1e2ff987fc20dc,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xefe4087a00326b0993aab7e07f5b05f516ba4da9,94869598,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778747296,0x99f33abe215788d5e0559d2fa73d2374fee3b7cbbcbf6afdd0ed4ae2ceee7501,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xda3bd19c85ee7123dddb519a977a024ea09ebb27,94863424,,,,,0.0,1.0,ERC1155,1778744838,0x9748b20c85aa07a44ce682d5aa43ec29ab8ac77c452be3f83cea00515e61871b,False,False,,,https://ipfs.io/ipfs/bafkreibmfksg3omuga2yb6plcuivkrk35itjv5i5ozrqrqj3gxo24yljxy,,,,True Negative: Skipped host (127.0.0.1)
0x0d133c216b226da8c51969317399f20e096459e1,94863401,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778744828,0xae72186187fc08120f3a36761f0213f1bd289a9f866799f598b678db34d06a9a,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xe23946effa57edfb59f7008a7d524f4560f772bb,94863054,pepedrop org,,,,0.0,1.0,ERC1155,1778744680,0xa2c72572dc83bbf87a2325f1b90b6a3f10d374cab7b11dfdcbba4698345a8d5d,False,False,,,https://ipfs.io/ipfs/QmdDjR2CxMxzY3m4faCeecnD9DKQMStuRaPJUgYHkzzLxf,,,,True Negative: Skipped host (127.0.0.1)
0xc127f6455b1db958b36a9badf87e3d2add2a452b,94862178,Fifty_Bugatti,ATM,,1,1.0,0.0,ERC721,1778744298,0xb0758aa4dd985353c6e00cbc878e2042710cc66733acbf3a38604352ab8ffa96,False,False,,,ipfs://bafkreif7bybbsupfyz5q522nezmqexivw5gae7vn6bstwna5qtiuvm2xki,,,,True Negative: Skipped host (127.0.0.1)
0x6565548fdb037e0a0f1c24a8e38c072fc8a5064f,94856529,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778742099,0x3682e0da72541599ed7e8911bba24376cb0fb97ddf607609975a331f958cf603,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xcd11cc7f8dba12bcb654df124ba12f5b44e52ec1,94850724,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778739842,0x14db7edb8986566aecc4a843e3478d5a759c82cdab272c64df2591f991344725,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xcbc6ce5e88ada2e8bdf725153ab3873b82079435,94845799,,,,,0.0,1.0,ERC1155,1778737893,0x0b1dd8794c43e4a174da35e7a113f4e3f9dd1c85396e0da86f0822825dfa053e,False,False,,,https://ipfs.io/ipfs/bafkreibmfksg3omuga2yb6plcuivkrk35itjv5i5ozrqrqj3gxo24yljxy,,,,True Negative: Skipped host (127.0.0.1)
0x306c393849f8cb65ea750fdc67e14d4fb80f8334,94845449,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778737763,0x58ddde5b7d83d12a8e1bc8dec983bce45ec233c1b1cfdbd37fdcfeff02f250ef,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x33553fc0878e6b1fca508e8da210c19f68b8052f,94840310,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778735716,0x1216ef4c64b2cc37883fa0078c75b784f3e3ee18688a35ab0ecf8fc2a5228424,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xd28fe1ea5b8399589563ab49f06ef7f71a895518,94835179,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778733588,0x318b898f3fa6990f6c8bec7c1357f50523d888232ad44d7c8037e4987f91c877,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x00640f0086d75a39fc4b802890d71d9ef96dbfb6,94830312,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778731441,0xb2724ece7491cdb295496e2d1e929d1791f216b8ae7307637293e4d9e2cc221c,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xf2a222aebd38c2d41c31929952de560e2bb37ed2,94825712,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778729215,0xd2634181e38ce358f77b563f5584992493bed4665865a3d68610d08ec9bc97ee,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xeec9b449475c48c0d8e92c746b32a4bf46c9d7cd,94820987,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778726816,0xd979ffdebd6a4b31c072c4341315704579cc968074cc55d24b4d9f3a2bf089d4,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xc883f33870e0853e94eb2438384c236f99d5d900,94816525,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778724462,0xcefecc0745d38a33ed113ec57b1bcaf4708ead2ad717c0f2bcac5e721ef0b372,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x746829d35ead77db00fc72ea4b988621393272bc,94811927,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778721764,0x379835ded20f34a3683dff99b3f9461ac357258c044cd2a28852871d7d6d5c1b,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x59c33c9616c4e9d1d601de980452463cfe8ea71e,94807730,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778719455,0x88dbfc527fe52b0876defe4fbc0d81de57f0bc019d1a2d21658bc9f1599bd8d9,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xd40ba54db5188a764a7c8b8a8fb06fb369025f37,94804630,N003,N003,,2,1.0,0.0,ERC721,1778717705,0x78b66ffc9b71b5ef76de011505d18adbc9fa5edfadcdd4384f2f9174850d6dfa,False,False,,,https://oss.aimallx.app/nft/3/contract.json,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='oss.aimallx.app', port=443): Max retries exceeded with url: /nft/3/contract.json (Caused by Na)"
0x3763911096a4579ff4e3cae30c8a891bd665cc34,94804206,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778717444,0xd9cda5f2587841714359b8dcb81138ca6cf51bc6ddbf2dae113eb761d4c36083,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xaea54fd87af18f6121ddd47ce8f0c1be73c166d9,94799911,N002,N002,,2,1.0,0.0,ERC721,1778715152,0x2949b7e8c358b56bc41c185dfd135800611d3ca4063fc8fde07bd893e824c7cf,False,False,,,https://oss.aimallx.app/nft/2/contract.json,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='oss.aimallx.app', port=443): Max retries exceeded with url: /nft/2/contract.json (Caused by Na)"
0x91ed28afe66b2b1cfc8ac496b09e9a4af79a27cf,94799497,N001,N001,,3,1.0,0.0,ERC721,1778714930,0x12bc37986daaf12799c809c402aaf728da8b6e88b060ba62e2f401847980344a,False,False,,,https://oss.aimallx.app/nft/1/contract.json,,,,"True Negative: Dead Domain (HTTPSConnectionPool(host='oss.aimallx.app', port=443): Max retries exceeded with url: /nft/1/contract.json (Caused by Na)"
0x47310b92fe0c227dfa6ae603fcc4bb409c74210c,94798950,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778714676,0xb0ff5da277bb168c0dc9e2c774b1eb30c7f8cdb012cf9ae704348837f283ec27,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x18870fc486f29df9780a6b2f61613733a99c50a7,94793962,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778711902,0xd5d9464a938e610207dc30fa85753113e78d76809bafac876eaf6a03280a28ce,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x7e15653295da12040256a208a54cfa7610425726,94788821,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778709001,0x7e02c10d61ff3424e55895d23493f61de2e82d1f2f3a36f9b643ce92e7ad20a4,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x9a5c8c84a305280e7e7b30354197d07a6392cc1f,94784627,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778706685,0x92e82eea756b88ebdf8d63c2ea3a93709987873645e3e91c50c1db8a5d7f680c,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xaad2a51ff27d8145e1408a760196e0187b654813,94780120,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778704401,0xb8d64c64e5851b0246164e0972b18e8ee24a0fe33843dfed5b2353f030f64f60,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xb5559cc50d26f99aa73bff09b8341f1c0065e1ed,94775521,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778701997,0x838f0875b924c32223b6414af1ed3ed6bc59148ec23aab66c2328ae4db50b592,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x35cd6a2840bf7d4aa536084453e46c1f7002d345,94771056,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778699592,0x42782634b6af70307bb5b6e059abecdb208a63741c2edc5e54090a02652c44fa,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x492a8d0afc0bd3d32182c5d7f274fc501d6d43ce,94766593,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778697205,0x80c4717a630fd27a183f89725615d99e522426cbef6e90870cb8c3b7eb093ea3,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x32524d5415008428e805f53bc878306e4371b63b,94762292,ZBNFT,ZBNFT,,,0.0,1.0,ERC1155,1778694617,0x398f168b3085c96ba21d8f7e59c7236a9a8fddfc1b5d06f9b2c02960caa97906,False,False,,,https://ipfs.io/ipfs/bafkreie4hnqcpkkircma5xspzswzy5bjnvaqwui2ckk3titapn3lqweewy,,,,True Negative: Skipped host (127.0.0.1)
0x404b16bd84601d9d849337e00454732b4a0bb41c,94761861,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778694313,0x302417ab18a4c0775e8d745759c9bfa3620d2881c42a96643766adc4dabd9de8,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xdab8363c567804edad40f181d4f671e40378ce57,94757268,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778691606,0x03025d9807a22892b7707311b1d51703368fc0ecd07ba7d90994a0451a7c5dce,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xc26fc93d7b0862353c9636b84dd0bcd90b7a5caf,94751995,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778688868,0xd6ef94fca92429767fb1c692f2a1a42baa3670f3d91a3214ba15b987c039b408,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0xd49fdcac01b6075bec968ac0eef766860d5853bc,94746992,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778686185,0xb926a0a6a33b0da5e2055b02e643f8bb01d659922c6055390338f9d35dc8dab8,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x6e90af8d3f0f5a122a48bfc3f199b42f2844b9a6,94742003,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778683193,0x03f534e83a2ecc7be89a845f4a41c0dd62a090c34716aeb12c137cdb94ab7b6f,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
0x35cd99a540f6818af8de1e51d67c09e2a5f71873,94736612,Bored Collection,BCL,,,0.0,1.0,ERC1155,1778679539,0xb938ec706eaf51bc54ff744dc9eac7243fefb635a58c318e73d19bb7eab4c6f1,False,False,,,https://ipfs.io/ipfs/QmUMgDyf23uNJHnuwNYhxXQZvsxDui3TCTmpGHUghU4RMJ,,,,True Negative: Skipped host (127.0.0.1)
