uri,error,response_status,content_type,is_ipfs_url,metadata,metadata_error,response_time,raw_json
ipfs://QmdXuyVGaZVt4xdJjsaRD6JaeSVXCnF4QurCDaPEVdK7g5,,200,application/json,True,True,,0.1733992099761963,"{""name"": ""Bu Early Bird Commemorative Badge"", ""image"": ""https://ipfs.gateway.fatsale.org/ipfs/QmUdS997RfY37xFfCyHQdNan17xZBjurdqHAoegZisz1ve"", ""description"": ""Introduce:An exclusive NFT badge for the first supporters of Bucoin, marking the beginning of on-chain cultural asset tokenization. It grants early access privileges and long-term identity within the RWA.ART ecosystem."", ""external_url"": """", ""attributes"": []}"
ipfs://QmPJAghCajMsHDG4Q3qsu7VqAZKjVmfByEeMeDJYgBNfRF/,,200,text/html,True,,Not valid JSON or decoding failed,0.27483081817626953,
https://api.pyramid-explorer.app/token/1,timeout_or_conn_err: Cannot connect to host api.pyramid-explorer.app:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeicghvev2x56nnpcd5uo4at5mojbq5hpaqr2iqn7vvy7m64ky3iwd4/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.084447145462036,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeigsekdmgiezey53znwuclt5g6ffj3f6r6gxukcofvxwb5ddjgs6mu/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.04566979408264,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
https://forgai.io/nfa/metadata/1,timeout_or_conn_err: Cannot connect to host forgai.io:443 ssl:default [Name or service not known],,,False,,,,
http://jojo.fun/nftlib/childjojo/,timeout_or_conn_err: Cannot connect to host jojo.fun:80 ssl:default [Name or service not known],,,False,,,,
https://jojo.fun/nftlib/jojo/,timeout_or_conn_err: Cannot connect to host jojo.fun:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.moniwar.io/nft/1,timeout_or_conn_err: Cannot connect to host ipfs.moniwar.io:443 ssl:default [Name or service not known],,,False,,,,
https://www.lilbulls.info/api/,timeout_or_conn_err: Cannot connect to host www.lilbulls.info:443 ssl:default [Name or service not known],,,False,,,,
https://nftstorage.link/ipfs/bafybeiajk4k2xtpxjwwj57kvsrqxbvimabe3pokcbktaeavtafzdtplax4/0,,404,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.04921293258666992,
https://ipfs.featured.market/ipfs/QmWXexF9QppmaFFr1esyF38vsTqRUYXTVqRLskThM2ciJw,,200,application/json,True,True,,0.1402580738067627,"{""name"": ""Meduza 2.0"", ""description"": ""One of the four arts of the Meduza Collection by artist Aepik. \\nA link content will be available, in the form of an original photo of Jellyfish. The photo will look great in the form of a picture on a wall or image on your T-shirt."", ""image"": ""https://ipfs.featured.market/ipfs/QmUAWiDt2vd5WMwomM8b8NAhjxJSPvWquzTttJhRLoeWTy"", ""external_url"": ""https://10-h.com/Meduza/Jellyfish2.jpg"", ""attributes"": {""thumbnail_url"": ""https://ipfs.featured.market/ipfs/Qmdo7Yv3uWrr3Q1M3CBvUrvyhi7Gmj7aJ7RokiAA7zH1dX"", ""content_type"": ""video/mp4""}}"
ipfs://QmCustomAgent1770209752552,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.02065873146057129,
ipfs://bafybeicnslicztl3lncrhtuwzrfg4gqaczgvko3263qzrr3mefgh6nosui/ipfs://bafybeicnslicztl3lncrhtuwzrfg4gqaczgvko3263qzrr3mefgh6nosui/1.json,,404,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.2474381923675537,
https://nft.metapass.global/nft/metadata/,timeout_or_conn_err: Cannot connect to host nft.metapass.global:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeidena7xd3hckdbk7eaplrxdfsxot3upg3dmsfkhag2bkygrdkp7ma,,200,image/jpeg,True,,Not valid JSON or decoding failed,0.2083415985107422,
https://api.icw.gift/metadata/0000030000000001.json,timeout_or_conn_err: Cannot connect to host api.icw.gift:443 ssl:default [Name or service not known],,,False,,,,
ipfs://QmX5JcNwFvvXyeX6Rk59rZUs32Vb5auPtuoHuLkzTEYAiD/,,200,text/html,True,,Not valid JSON or decoding failed,6.711942672729492,
https://cdn.hashland.com/nft/metadatas/hashland-nft-,timeout_or_conn_err: Cannot connect to host cdn.hashland.com:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeifnu7gbdtw32jg36zoklsr7ge7g5sjlghhokdmkdyaprgjuo6p2ue/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.04412603378296,
ipfs://QmCustomAgent1770209752552,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.05031919479370117,
ipfs://QmCustomAgent1770209752552,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.04468202590942383,
https://api.servicenft.io/market/api/bsc-mainnet/nft-hero/1,timeout_or_conn_err: Cannot connect to host api.servicenft.io:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/QmRnUuUp922DMfPjMAXY716FStpfwzkcm8PwEKhNjK9yB9,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.021672248840332,
https://ipfs.io/ipfs/Qmdc7qC8HnsYxeidaUVPaWm9yNgVo3yGvjDrWHb82H9p8u/1.png,,200,image/png,True,,Not valid JSON or decoding failed,0.5069599151611328,
https://boings.ai/metadata/boing-king-placeholder/,timeout_or_conn_err: Cannot connect to host boings.ai:443 ssl:default [No address associated with hostname],,,False,,,,
https://ipfs.popsocial.io/popbit/json/,timeout_or_conn_err: Cannot connect to host ipfs.popsocial.io:443 ssl:default [Name or service not known],,,False,,,,
https://api2.bunicorn.game/api/nft-bsc/public/nfts/0x7CDb479ACd5Efc8B8B432670e70665BC8a5b1234/,timeout_or_conn_err: Cannot connect to host api2.bunicorn.game:443 ssl:default [Name or service not known],,,False,,,,
ipfs://bafkreidfswfx33cexkbk6q4677dfrc3272mofoa7rept3fopdcdxqysg64,,200,application/json,True,,Not valid JSON or decoding failed,0.12403154373168945,
https://meta.burgercities.org/clothing/1.json,timeout_or_conn_err: Cannot connect to host meta.burgercities.org:443 ssl:default [Name or service not known],,,False,,,,
https://nft.babyswap.shop/,timeout_or_conn_err: Cannot connect to host nft.babyswap.shop:443 ssl:default [Name or service not known],,,False,,,,
https://twtreward.com/meta.json,timeout_or_conn_err: Cannot connect to host twtreward.com:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeiaovcvufguuaz7mzr2vsbf5v22fzpl2by4p3d2xaalhtjpu7gpccu/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.022706031799316,
https://fckqnmehuebqmevkicgz.supabase.co/functions/v1/badge-nft-metadata/0000000000000000000000000000000000000000000000000000000000000001,timeout_or_conn_err: Cannot connect to host fckqnmehuebqmevkicgz.supabase.co:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/QmQjVWZnV2GvxVChHH6AJpdHdfC8w6GWCBnLS8Kt8UUmVM,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.02565288543701,
https://fckqnmehuebqmevkicgz.supabase.co/functions/v1/badge-nft-metadata/,timeout_or_conn_err: Cannot connect to host fckqnmehuebqmevkicgz.supabase.co:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeihxo2syftfecqybbpnzhstpwxgxj6fogy27m3dj6qjvlmg55q4cda/,,200,text/html,True,,Not valid JSON or decoding failed,0.6513106822967529,
ipfs://bafybeig4yksjgab46cbunyapjsck7osrrvsjd2ayl43e2o4zvnkho2tatm/​1.json,,404,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.09965348243713379,
ipfs://bafybeiaq2fdrlehpwil4xf373qyeghc6uwqje4wtmlq5sokuthil6wzeqm/​1.json,,404,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.08939027786254883,
https://ipfs.io/ipfs/bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti/zmm.jpg,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.021190881729126,
ipfs://bafybeicgdyzm4ql72sywkhcbkl3ynahb3yxmxovt3qqv6vis7fghp2x7eu1,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.010746479034423828,
https://fckqnmehuebqmevkicgz.supabase.co/functions/v1/nft-metadata/1.json,timeout_or_conn_err: Cannot connect to host fckqnmehuebqmevkicgz.supabase.co:443 ssl:default [Name or service not known],,,False,,,,
https://nexusndao.com/nft.php?i=,timeout_or_conn_err: Cannot connect to host nexusndao.com:443 ssl:default [Name or service not known],,,False,,,,
https://metaswap.cx/ipfs/QmS2BFNQu2SZBP9egQQ3amRGVhSy6bqStU9WsrkXWEja4P/0000000000000000000000000000000000000000000000000000000000000001.json,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.011581897735596,
ipfs://bafybeiam5dejbfjj5lnatnih7lev6eoa5zevgafsgh37pq5y53cwoqxhsy/1,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.010985851287842,
https://earncoins.ai/metadata/v3/1/0,timeout_or_conn_err: Cannot connect to host earncoins.ai:443 ssl:default [No address associated with hostname],,,False,,,,
https://ffinft.vip/nft/1,timeout_or_conn_err: Cannot connect to host ffinft.vip:443 ssl:default [Name or service not known],,,False,,,,
ipfs://QmcsaoAR2a8eHMKSEW2DhZqzQQq7JWSnZA1A4qv9zrnZoo,,200,application/json,True,True,,0.12761592864990234,"{""name"": ""CG-NFT"", ""image"": ""https://ipfs.gateway.fatsale.org/ipfs/QmRTYpnGSpgPtwYsJWrXaa5nxkUwes9EfU47UqNScFUeVA"", ""description"": ""CG-NFT\\u81f4\\u529b\\u4e8e\\u5168\\u65b0\\u751f\\u6001\\uff0c\\u6253\\u9020\\u5168\\u65b0\\u751f\\u6001\\u4f53\\u7cfb"", ""external_url"": """", ""attributes"": []}"
ipfs://QmExampleMetadata,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.006888389587402344,
ipfs://QmExampleMetadata,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.027733325958251953,
https://api.dogbattle.game/metadata/skill/40.json,timeout_or_conn_err: Cannot connect to host api.dogbattle.game:443 ssl:default [Name or service not known],,,False,,,,
https://api.dogbattle.game/metadata/weapon/13.json,timeout_or_conn_err: Cannot connect to host api.dogbattle.game:443 ssl:default [Name or service not known],,,False,,,,
https://api.cryptoblades.io/nfts/view/bnb/cb-weapon/,timeout_or_conn_err: Cannot connect to host api.cryptoblades.io:443 ssl:default [Name or service not known],,,False,,,,
https://api.dogbattle.game/metadata/skill/10.json,timeout_or_conn_err: Cannot connect to host api.dogbattle.game:443 ssl:default [Name or service not known],,,False,,,,
https://api.dogbattle.game/metadata/weapon/5.json,timeout_or_conn_err: Cannot connect to host api.dogbattle.game:443 ssl:default [Name or service not known],,,False,,,,
https://www.gooodfellasnft.com/api/meta/1,timeout_or_conn_err: Cannot connect to host www.gooodfellasnft.com:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF,,200,text/html,True,,Not valid JSON or decoding failed,1.04583740234375,
https://nft.monsters.town/ninky-tomo/1,timeout_or_conn_err: Cannot connect to host nft.monsters.town:443 ssl:default [Name or service not known],,,False,,,,
https://api.tinyworlds.io/metadata/ticket/,timeout_or_conn_err: Cannot connect to host api.tinyworlds.io:443 ssl:default [Temporary failure in name resolution],,,False,,,,
https://cloudflare-ipfs.com/ipfs/bafybeics3r3i5eeh6a26i4dslll7fumhppbhdtqagf3jt4avkbvhcqgvbu/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.00557851791382,
https://naturev5.com/file/v5.gif,timeout_or_conn_err: Cannot connect to host naturev5.com:443 ssl:default [No address associated with hostname],,,False,,,,
ipfs://QmfRLzzJF1e1DLpz6uMZF7yBBxRpdT3Bp6w6FqeKgbrvmL,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.021137952804565,
https://animedexon.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host animedexon.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://sosalkaprivet.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host sosalkaprivet.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://sosalkaprivet.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host sosalkaprivet.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/QmXtfxxSKBdwGfqA6ajb2VrNcCyWLfrtfoanZayb82Waxk/,,200,text/html,True,,Not valid JSON or decoding failed,0.5066709518432617,
https://armadex.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host armadex.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://arma-dex.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host arma-dex.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://api.meshwallet.io/license/metadata/1,timeout_or_conn_err: Cannot connect to host api.meshwallet.io:443 ssl:default [Name or service not known],,,False,,,,
https://armadex.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host armadex.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://armadex.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host armadex.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://armadex.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host armadex.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
ipfs://mock-hash/1770382651611,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.03742504119873047,
ipfs://QmWn4rwCMyaej5P2pk7WwC4v8kvrav5PmxyDXGWHNSz59P/1,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.016208171844482,
https://noshibagain.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host noshibagain.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://sosalka-privet.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host sosalka-privet.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://adminlz.h6qz22.xyz/api/index/nftinfo/1,timeout_or_conn_err: Cannot connect to host adminlz.h6qz22.xyz:443 ssl:default [Name or service not known],,,False,,,,
http://sosalkaprivet2.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host sosalkaprivet2.pages.dev:80 ssl:default [Name or service not known],,,False,,,,
http://sosalkaprivet2.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host sosalkaprivet2.pages.dev:80 ssl:default [Name or service not known],,,False,,,,
https://sosalkaprivet.pages.dev/nft/collection.json,timeout_or_conn_err: Cannot connect to host sosalkaprivet.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
ipfs://bafkreih67z4o6g2lumpp2qoxt5mckbaxezkyhpsuunv7btg3oijm2jtn4a,,200,image/jpeg,True,,Not valid JSON or decoding failed,0.06799554824829102,
ipfs://bafybeic5q7gssy4r3fvsjwkafn4yqpa2dov6mutxuzarwuidxu6xs4grky/,,200,text/html,True,,Not valid JSON or decoding failed,3.39326548576355,
https://qweasdzxcf.pages.dev/nft/metadata.json,timeout_or_conn_err: Cannot connect to host qweasdzxcf.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://qweasdzxcf.pages.dev/nft/metadata.json,timeout_or_conn_err: Cannot connect to host qweasdzxcf.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://xyisosnya.pages.dev/metadata.json,timeout_or_conn_err: Cannot connect to host xyisosnya.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://evmqweasd.pages.dev/metadata.json,timeout_or_conn_err: Cannot connect to host evmqweasd.pages.dev:443 ssl:default [Name or service not known],,,False,,,,
https://api.balmy.xyz/v2/dca/metadata/56-0xa5adc5484f9997fbf7d405b9aa62a7d88883c345-1,timeout_or_conn_err: Cannot connect to host api.balmy.xyz:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeifnc4axfuzfheemhzalyn5vrtunpvyycd7yot3zftbxc5x67lwryu/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.00634479522705,
https://gateway.pinata.cloud/ipfs/,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.027831554412841797,
ipfs://bafkreidxfflexlkly4vzv55vin5lhc2sxhzjw6bzh5i63ygnnqizx3qwf4,,200,application/json,True,True,,0.05513572692871094,"{""name"": ""Illuvium x Carv Celebration"", ""description"": ""Holders celebrated Illuvium x Carv partnership! All your gaming moments, in one place, only on Carv!"", ""image"": ""ipfs://bafybeidno6vgylnbeemu2qfm6n47vxzi3o3reqs2dmhqdz7luen6mhuhva"", ""properties"": {""Carv Type"": ""Events"", ""Carv Collection"": ""Illuvium""}}"
https://ipfs.io/ipfs/QmQWH1KvPDrYo5dpMbdG3AWc4vU4idA88eTLshEzq9wQup/metadata/1,,200,application/json,True,True,,0.20279145240783691,"{""name"": ""Shit Punk 1"", ""id"": 1, ""rank"": 4337, ""tokenId"": 1, ""attributes"": [{""trait_type"": ""Type"", ""value"": ""Male""}, {""trait_type"": ""Hat-Hair"", ""value"": ""Mohawk""}, {""trait_type"": ""Mouth"", ""value"": ""Smile""}], ""description"": ""The FIRST NFT that rewards its holders with passive BNB."", ""image"": ""https://ipfs.io/ipfs/QmcJjEfafFXhnfNkRJ7cjf5ywfjWp1tQ2P7zjEnDB2f1cp/images/1.png""}"
https://icastle.io/nft/coupon/0000000000000000000000000000000000000000000000000000000000000001.json1.json,timeout_or_conn_err: Cannot connect to host icastle.io:443 ssl:default [No address associated with hostname],,,False,,,,
ipfs://bafkreigyhp5723l3lqlhtclw5jlklqlidhja3yi4t5uvw2ndgsdeuyjmsmhttps://api.example.com/metadata/,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.05098724365234375,
https://metadata.pennywhale.io/masternode/,timeout_or_conn_err: Cannot connect to host metadata.pennywhale.io:443 ssl:default [Name or service not known],,,False,,,,
https://gateway.lighthouse.storage/ipfs/bafkreicgcjatecv6xc2gz2i2egattyid5lk3tubwulkl2p75z2umstn32u,,200,application/json,True,True,,0.12610793113708496,"{""name"": ""AiRword"", ""description"": ""AiRword-Copper"", ""image"": ""https://gateway.lighthouse.storage/ipfs/bafybeifmtmfjekrrskhlq2qitk4yahy73vncrdwp444xaiszcfd3byscfi"", ""attributes"": [{""trait_type"": ""\\u53d1\\u884c\\u91cf"", ""value"": ""10000""}, {""trait_type"": ""\\u7c7b\\u578b"", ""value"": ""\\u6743\\u76ca\\u5361""}]}"
https://cloudflare-ipfs.com/ipfs/bafybeib4rkxgissmkl4os24rughzvmsac667kseqimmza53xgi6lay6d6m/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.036191940307617,
ipfs://bafybeigi4p6ygj5ce6jgdtawwaxtz4zsozkjgaugzcxelb3e2sbipvydvq/1,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.0338077545166,
https://api.bakeryswap.org/nft/musk-usm-land/,timeout_or_conn_err: Cannot connect to host api.bakeryswap.org:443 ssl:default [Name or service not known],,,False,,,,
ipfs://mock-hash/1770225602987,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.03828549385070801,
ipfs://QmR22pnaKn7Uhsji9FNfhUHQYPVUcH6YjBv1Yx4s9mGfts,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.038506031036377,
ipfs://QmQZvxTddLz7T5pMAmZPHz9Q7ezvKdKUGg3zUYx1JMhRna,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.035391807556152,
https://api.bakeryswap.org/nft/matrix-plus-box/,timeout_or_conn_err: Cannot connect to host api.bakeryswap.org:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeihnsaztn45mu4ohjpb76ruqfqo4u2lniwl3rkmfp2ssrm4p4edbdm/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.029364585876465,
https://api.bscscratch.com/nft//1.json,timeout_or_conn_err: Cannot connect to host api.bscscratch.com:443 ssl:default [Name or service not known],,,False,,,,
https://api.securescratch.com/nft/v3//1.json,timeout_or_conn_err: Cannot connect to host api.securescratch.com:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeied5zxkqvipnknlwn6nd53i7p4lw6ersphvi4cki4lhhpbnol3p24/0000000000000000000000000000000000000000000000000000000000000001.json,,404,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.11264801025390625,
ipfs://QmAgent-test,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.03782963752746582,
ipfs://bafybeiarur5zgf3feyu26qznfzykrtrr2bcpvknq5sz4u6wp2ehluynllm,,200,image/jpeg,True,,Not valid JSON or decoding failed,0.10511183738708496,
https://api2.bunicorn.game/api/trainers/public/metadata/1,timeout_or_conn_err: Cannot connect to host api2.bunicorn.game:443 ssl:default [Name or service not known],,,False,,,,
ipfs://QmVYY9hriAr56DugqEVakCAbnWvd68XDNCep9Wk2AhamNw,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.025062561035156,
https://accessifi.io/saft/1,timeout_or_conn_err: Cannot connect to host accessifi.io:443 ssl:default [Name or service not known],,,False,,,,
https://assets.landian.io/api/v1/asset/,timeout_or_conn_err: Cannot connect to host assets.landian.io:443 ssl:default [No address associated with hostname],,,False,,,,
ipfs://bafkreiaoqw23bglqmcjhch6bz4xzdlohiuqce52a3r7clqwohhtgw56p64,,200,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.05048799514770508,
ipfs://QmbMTWpWL6WZQbeHrH6JvisnJjPAbDYK6B73qHGb3NrQJj,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.05443239212036,
http://farm.pjdemo.online/files/combos/combo-1-1.json,timeout_or_conn_err: Cannot connect to host farm.pjdemo.online:80 ssl:default [Name or service not known],,,False,,,,
https://cdn.hello.one/trade/1,timeout_or_conn_err: Cannot connect to host cdn.hello.one:443 ssl:default [Name or service not known],,,False,,,,
ipfs://bafybeiarur5zgf3feyu26qznfzykrtrr2bcpvknq5sz4u6wp2ehluynllm,,200,image/jpeg,True,,Not valid JSON or decoding failed,0.06934213638305664,
ipfs://bafkreibuxvhjoubroqfrdohbhzdsw464dghndenxdjcmghwovg2xeexeri,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.032519102096558,
ipfs://bafkreibztesfowwfvpctbpg5gfwdf7lrlfoohnrh3nmoi5bsc42qh7pgpy,,200,image/png,True,,Not valid JSON or decoding failed,0.07478165626525879,
https://id-nft.robinfi.com/1,timeout_or_conn_err: Cannot connect to host id-nft.robinfi.com:443 ssl:default [Name or service not known],,,False,,,,
ipfs://bafybeiddjtz2kui2mdcfx6ybwiuj3enpdsjhbidbdgw2y5jnp7guxo2nuu,,200,image/png,True,,Not valid JSON or decoding failed,1.0247220993041992,
ipfs://QmbkGtgyeqkj2JqYBZDZUfgKJiHZkMvDYomXc3kuhMpGiN/,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.033618450164795,
ipfs://QmCustomAgent1762275295608,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.04817318916320801,
ipfs://bafybeifgigssgr5iniwillnhxmjmxdr7b66jv3j5nednyenwvsi42cottm/noome_gold.png,,200,image/png,True,,Not valid JSON or decoding failed,0.25155067443847656,
ipfs://bafybeibq2b2cpicgkc6zutpdnin7orb65sxxp274cwfqstfbampedohjle/0000000000000000000000000000000000000000000000000000000000000001.json,,404,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.06493687629699707,
https://nft.transvoucher.com/TransVoucherNFT.json,timeout_or_conn_err: Cannot connect to host nft.transvoucher.com:443 ssl:default [Name or service not known],,,False,,,,
ipfs://QmQCdGJT2txktQkbfso9wMDJDmyYNRpZXXxEqCShronvhp,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.025058031082153,
https://ghlenvxgqyjytgfpzuuh.supabase.co/storage/v1/object/public/trump//trumpvip.json,timeout_or_conn_err: Cannot connect to host ghlenvxgqyjytgfpzuuh.supabase.co:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafkreibmfksg3omuga2yb6plcuivkrk35itjv5i5ozrqrqj3gxo24yljxy,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.024291276931763,
https://api.movecash.io/nft/metadata/0x0676cC19f7412b9172130D7ECDE334AAcb5b412E/1.json,timeout_or_conn_err: Cannot connect to host api.movecash.io:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti/1.jpg,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.02416706085205,
https://api.xnft.io/metadata/,timeout_or_conn_err: Cannot connect to host api.xnft.io:443 ssl:default [Name or service not known],,,False,,,,
ipfs://bafybeihckzbekgs5l6qhotokxnoqccm4xh4wnp3ekburkhvwd75dmv4kvq/0000000000000000000000000000000000000000000000000000000000000001.json,,404,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.11406493186950684,
https://ipfs.io/ipfs/r.png,,400,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,0.10165834426879883,
ipfs://bafybeihl6ljpxnfgo65ywp7usjce6iublc5nldlgqmmopwxg2c3jtriqlm/1.json,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.010828733444214,
https://www.nichedao.com/nft/1.json,timeout_or_conn_err: Cannot connect to host www.nichedao.com:443 ssl:default [Name or service not known],,,False,,,,
https://divinelynft.xyz/nftV2/json/,timeout_or_conn_err: Cannot connect to host divinelynft.xyz:443 ssl:default [Name or service not known],,,False,,,,
https://gateway.pinata.cloud/ipfs/bafybeiekvetgcu2bdho6txzht7i5t3b2sgsm2hxckl63hujdx7hq7s6gdu/,,200,text/html,True,,Not valid JSON or decoding failed,0.2822432518005371,
https://divinelynft.xyz/nft/json/,timeout_or_conn_err: Cannot connect to host divinelynft.xyz:443 ssl:default [Name or service not known],,,False,,,,
https://ipfs.io/ipfs/bafkreiddw44mxc73mchswhcxwjmzjl6n2wn57cfdfl5pyttuuk654ilcoq,,200,image/jpeg,True,,Not valid JSON or decoding failed,0.15955829620361328,
https://api.umi.io/nft/gold/,timeout_or_conn_err: Cannot connect to host api.umi.io:443 ssl:default [Name or service not known],,,False,,,,
https://w3s.link/ipfs/bafkreifoup3t6upux2aqipxainjfmtnp7dzmpwe3hkw7su2uclleuzvpfi,,504,text/plain; charset=utf-8,True,,Not valid JSON or decoding failed,30.006283283233643,
